instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
6920,10/20/2011,4,0,10,22,0,4,1,1,0.44,0.4394,0.51,0.3284,22,106
6921,10/20/2011,4,0,10,23,0,4,1,1,0.42,0.4242,0.58,0.2537,7,83
6922,10/21/2011,4,0,10,0,0,5,1,1,0.4,0.4091,0.62,0.2537,8,42
6923,10/21/2011,4,0,10,1,0,5,1,1,0.4,0.4091,0.62,0.2239,7,19
6924,10/21/2011,4,0,10,2,0,5,1,1,0.38,0.3939,0.66,0.1642,6,12
6925,10/21/2011,4,0,10,3,0,5,1,1,0.36,0.3485,0.71,0.1343,0,7
6926,10/21/2011,4,0,10,4,0,5,1,1,0.36,0.3485,0.71,0.1642,0,6
6927,10/21/2011,4,0,10,5,0,5,1,1,0.34,0.3333,0.76,0.194,0,31
6928,10/21/2011,4,0,10,6,0,5,1,1,0.36,0.3485,0.71,0.1642,7,78
6929,10/21/2011,4,0,10,7,0,5,1,1,0.36,0.3485,0.71,0.1642,5,228
6930,10/21/2011,4,0,10,8,0,5,1,1,0.4,0.4091,0.62,0.194,16,386
6931,10/21/2011,4,0,10,9,0,5,1,2,0.42,0.4242,0.58,0.1343,33,189
6932,10/21/2011,4,0,10,10,0,5,1,1,0.46,0.4545,0.51,0.1642,32,106
6933,10/21/2011,4,0,10,11,0,5,1,1,0.5,0.4848,0.45,0.2239,39,135
6934,10/21/2011,4,0,10,12,0,5,1,1,0.5,0.4848,0.45,0.2985,47,193
6935,10/21/2011,4,0,10,13,0,5,1,1,0.48,0.4697,0.48,0.3284,43,163
6936,10/21/2011,4,0,10,14,0,5,1,1,0.52,0.5,0.42,0.2985,67,131
6937,10/21/2011,4,0,10,15,0,5,1,1,0.5,0.4848,0.45,0.2836,57,178
6938,10/21/2011,4,0,10,16,0,5,1,1,0.5,0.4848,0.45,0.2537,60,242
6939,10/21/2011,4,0,10,17,0,5,1,2,0.46,0.4545,0.51,0.2537,79,445
6940,10/21/2011,4,0,10,18,0,5,1,2,0.44,0.4394,0.54,0.2537,43,354
6941,10/21/2011,4,0,10,19,0,5,1,2,0.44,0.4394,0.54,0.3881,25,228
6942,10/21/2011,4,0,10,20,0,5,1,2,0.44,0.4394,0.54,0.2239,29,155
6943,10/21/2011,4,0,10,21,0,5,1,1,0.42,0.4242,0.58,0.1642,31,112
6944,10/21/2011,4,0,10,22,0,5,1,1,0.42,0.4242,0.54,0.1642,24,89
6945,10/21/2011,4,0,10,23,0,5,1,1,0.4,0.4091,0.62,0.2239,18,99
6946,10/22/2011,4,0,10,0,0,6,0,1,0.4,0.4091,0.62,0.194,16,80
6947,10/22/2011,4,0,10,1,0,6,0,1,0.4,0.4091,0.62,0.194,20,50
6948,10/22/2011,4,0,10,2,0,6,0,1,0.4,0.4091,0.62,0.2537,6,25
6949,10/22/2011,4,0,10,3,0,6,0,1,0.4,0.4091,0.62,0.1343,1,19
6950,10/22/2011,4,0,10,4,0,6,0,1,0.38,0.3939,0.66,0.0896,4,4
6951,10/22/2011,4,0,10,5,0,6,0,1,0.38,0.3939,0.66,0,1,7
6952,10/22/2011,4,0,10,6,0,6,0,1,0.36,0.3788,0.71,0,1,17
6953,10/22/2011,4,0,10,7,0,6,0,1,0.36,0.3636,0.76,0.1045,8,49
6954,10/22/2011,4,0,10,8,0,6,0,1,0.4,0.4091,0.71,0,26,88
6955,10/22/2011,4,0,10,9,0,6,0,1,0.42,0.4242,0.67,0.0896,47,122
6956,10/22/2011,4,0,10,10,0,6,0,2,0.44,0.4394,0.62,0.1045,87,149
6957,10/22/2011,4,0,10,11,0,6,0,2,0.44,0.4394,0.62,0.1045,110,172
6958,10/22/2011,4,0,10,12,0,6,0,1,0.46,0.4545,0.55,0.0896,132,211
6959,10/22/2011,4,0,10,13,0,6,0,1,0.5,0.4848,0.45,0,136,186
6960,10/22/2011,4,0,10,14,0,6,0,2,0.48,0.4697,0.48,0.2239,133,177
6961,10/22/2011,4,0,10,15,0,6,0,1,0.48,0.4697,0.51,0.2239,159,223
6962,10/22/2011,4,0,10,16,0,6,0,1,0.5,0.4848,0.45,0.194,169,190
6963,10/22/2011,4,0,10,17,0,6,0,1,0.46,0.4545,0.55,0.1343,143,217
6964,10/22/2011,4,0,10,18,0,6,0,1,0.44,0.4394,0.54,0.0896,111,224
6965,10/22/2011,4,0,10,19,0,6,0,1,0.44,0.4394,0.67,0,47,173
6966,10/22/2011,4,0,10,20,0,6,0,1,0.42,0.4242,0.67,0,48,111
6967,10/22/2011,4,0,10,21,0,6,0,1,0.4,0.4091,0.76,0,37,120
6968,10/22/2011,4,0,10,22,0,6,0,1,0.4,0.4091,0.76,0,30,114
6969,10/22/2011,4,0,10,23,0,6,0,1,0.38,0.3939,0.82,0,27,81
6970,10/23/2011,4,0,10,0,0,0,0,1,0.36,0.3788,0.87,0,24,64
6971,10/23/2011,4,0,10,1,0,0,0,1,0.36,0.3788,0.87,0,11,60
6972,10/23/2011,4,0,10,2,0,0,0,1,0.34,0.3485,0.87,0.0896,10,40
6973,10/23/2011,4,0,10,3,0,0,0,1,0.34,0.3636,0.87,0,15,31
6974,10/23/2011,4,0,10,4,0,0,0,1,0.34,0.3636,0.87,0,5,1
6975,10/23/2011,4,0,10,5,0,0,0,1,0.32,0.3485,0.87,0,1,2
6976,10/23/2011,4,0,10,6,0,0,0,1,0.32,0.3333,0.87,0.1045,0,12
6977,10/23/2011,4,0,10,7,0,0,0,1,0.34,0.3485,0.87,0.0896,3,18
6978,10/23/2011,4,0,10,8,0,0,0,1,0.36,0.3485,0.87,0.1343,32,56
6979,10/23/2011,4,0,10,9,0,0,0,1,0.4,0.4091,0.76,0,48,95
6980,10/23/2011,4,0,10,10,0,0,0,1,0.42,0.4242,0.71,0.0896,104,185
6981,10/23/2011,4,0,10,11,0,0,0,1,0.46,0.4545,0.72,0.1642,131,202
6982,10/23/2011,4,0,10,12,0,0,0,1,0.5,0.4848,0.59,0.2537,164,249
6983,10/23/2011,4,0,10,13,0,0,0,1,0.52,0.5,0.55,0.194,160,255
6984,10/23/2011,4,0,10,14,0,0,0,1,0.52,0.5,0.55,0.2239,192,216
6985,10/23/2011,4,0,10,15,0,0,0,1,0.52,0.5,0.52,0.1642,171,216
6986,10/23/2011,4,0,10,16,0,0,0,1,0.52,0.5,0.55,0.194,188,217
6987,10/23/2011,4,0,10,17,0,0,0,1,0.5,0.4848,0.63,0.1343,120,220
6988,10/23/2011,4,0,10,18,0,0,0,1,0.5,0.4848,0.63,0.1045,88,196
6989,10/23/2011,4,0,10,19,0,0,0,1,0.46,0.4545,0.77,0,53,140
6990,10/23/2011,4,0,10,20,0,0,0,1,0.44,0.4394,0.72,0.0896,32,112
6991,10/23/2011,4,0,10,21,0,0,0,1,0.44,0.4394,0.72,0.0896,24,75
6992,10/23/2011,4,0,10,22,0,0,0,1,0.42,0.4242,0.77,0.1045,25,69
6993,10/23/2011,4,0,10,23,0,0,0,1,0.42,0.4242,0.77,0.1642,18,31
6994,10/24/2011,4,0,10,0,0,1,1,1,0.42,0.4242,0.77,0,6,26
6995,10/24/2011,4,0,10,1,0,1,1,1,0.4,0.4091,0.82,0.1343,7,8
6996,10/24/2011,4,0,10,2,0,1,1,1,0.4,0.4091,0.87,0.1045,1,6
6997,10/24/2011,4,0,10,3,0,1,1,1,0.4,0.4091,0.82,0.0896,1,3
6998,10/24/2011,4,0,10,4,0,1,1,1,0.4,0.4091,0.82,0,1,5
6999,10/24/2011,4,0,10,5,0,1,1,1,0.38,0.3939,0.87,0,2,19
7000,10/24/2011,4,0,10,6,0,1,1,1,0.4,0.4091,0.87,0.1045,3,83
7001,10/24/2011,4,0,10,7,0,1,1,2,0.38,0.3939,0.94,0.1045,11,274
7002,10/24/2011,4,0,10,8,0,1,1,2,0.42,0.4242,0.88,0.1642,20,378
7003,10/24/2011,4,0,10,9,0,1,1,2,0.44,0.4394,0.82,0.1642,29,166
7004,10/24/2011,4,0,10,10,0,1,1,2,0.46,0.4545,0.82,0.2537,47,82
7005,10/24/2011,4,0,10,11,0,1,1,2,0.5,0.4848,0.72,0.1642,59,109
7006,10/24/2011,4,0,10,12,0,1,1,2,0.52,0.5,0.68,0.1045,64,156
7007,10/24/2011,4,0,10,13,0,1,1,2,0.54,0.5152,0.64,0.2239,60,138
7008,10/24/2011,4,0,10,14,0,1,1,2,0.54,0.5152,0.64,0.194,63,143
7009,10/24/2011,4,0,10,15,0,1,1,1,0.56,0.5303,0.6,0.1642,52,125
7010,10/24/2011,4,0,10,16,0,1,1,1,0.54,0.5152,0.64,0.194,68,242
7011,10/24/2011,4,0,10,17,0,1,1,1,0.52,0.5,0.68,0.1343,87,527
7012,10/24/2011,4,0,10,18,0,1,1,1,0.54,0.5152,0.6,0.0896,58,428
7013,10/24/2011,4,0,10,19,0,1,1,3,0.48,0.4697,0.82,0,25,212
7014,10/24/2011,4,0,10,20,0,1,1,1,0.48,0.4697,0.82,0.1045,11,118
7015,10/24/2011,4,0,10,21,0,1,1,1,0.46,0.4545,0.87,0.1045,12,114
7016,10/24/2011,4,0,10,22,0,1,1,1,0.48,0.4697,0.75,0.1642,3,76
7017,10/24/2011,4,0,10,23,0,1,1,1,0.46,0.4545,0.77,0.0896,9,50
7018,10/25/2011,4,0,10,0,0,2,1,1,0.44,0.4394,0.77,0.1343,4,26
7019,10/25/2011,4,0,10,1,0,2,1,1,0.44,0.4394,0.77,0.1343,5,6
7020,10/25/2011,4,0,10,2,0,2,1,1,0.42,0.4242,0.82,0.1343,2,3
7021,10/25/2011,4,0,10,3,0,2,1,1,0.4,0.4091,0.87,0,1,3
7022,10/25/2011,4,0,10,4,0,2,1,1,0.38,0.3939,0.87,0.1343,0,5
7023,10/25/2011,4,0,10,5,0,2,1,1,0.38,0.3939,0.87,0.1343,0,24
7024,10/25/2011,4,0,10,6,0,2,1,1,0.38,0.3939,0.82,0.1045,3,95
7025,10/25/2011,4,0,10,7,0,2,1,1,0.4,0.4091,0.76,0.194,15,299
7026,10/25/2011,4,0,10,8,0,2,1,1,0.44,0.4394,0.72,0,25,383
7027,10/25/2011,4,0,10,9,0,2,1,1,0.48,0.4697,0.55,0.2239,29,194
7028,10/25/2011,4,0,10,10,0,2,1,1,0.5,0.4848,0.51,0.2537,26,102
7029,10/25/2011,4,0,10,11,0,2,1,1,0.52,0.5,0.48,0.2836,46,120
7030,10/25/2011,4,0,10,12,0,2,1,1,0.54,0.5152,0.39,0.3582,35,165
7031,10/25/2011,4,0,10,13,0,2,1,1,0.56,0.5303,0.37,0.3881,37,161
7032,10/25/2011,4,0,10,14,0,2,1,1,0.56,0.5303,0.4,0.2537,66,134
7033,10/25/2011,4,0,10,15,0,2,1,1,0.56,0.5303,0.37,0.1045,63,171
7034,10/25/2011,4,0,10,16,0,2,1,1,0.56,0.5303,0.37,0.194,52,233
7035,10/25/2011,4,0,10,17,0,2,1,1,0.56,0.5303,0.37,0.1045,68,517
7036,10/25/2011,4,0,10,18,0,2,1,1,0.52,0.5,0.42,0.1045,65,453
7037,10/25/2011,4,0,10,19,0,2,1,1,0.48,0.4697,0.67,0.194,44,294
7038,10/25/2011,4,0,10,20,0,2,1,1,0.46,0.4545,0.67,0.1045,40,208
7039,10/25/2011,4,0,10,21,0,2,1,1,0.44,0.4394,0.72,0.1343,32,169
7040,10/25/2011,4,0,10,22,0,2,1,1,0.46,0.4545,0.67,0.194,22,148
7041,10/25/2011,4,0,10,23,0,2,1,1,0.44,0.4394,0.72,0.1343,15,79
7042,10/26/2011,4,0,10,0,0,3,1,1,0.44,0.4394,0.72,0.194,4,28
7043,10/26/2011,4,0,10,1,0,3,1,1,0.44,0.4394,0.67,0.2537,3,9
7044,10/26/2011,4,0,10,2,0,3,1,1,0.44,0.4394,0.67,0.1642,2,1
7045,10/26/2011,4,0,10,3,0,3,1,1,0.44,0.4394,0.67,0.2239,0,3
7046,10/26/2011,4,0,10,4,0,3,1,1,0.42,0.4242,0.71,0.2537,0,5
7047,10/26/2011,4,0,10,5,0,3,1,1,0.42,0.4242,0.71,0.2239,0,21
7048,10/26/2011,4,0,10,6,0,3,1,1,0.42,0.4242,0.71,0.2239,0,92
7049,10/26/2011,4,0,10,7,0,3,1,1,0.42,0.4242,0.71,0.1642,15,284
7050,10/26/2011,4,0,10,8,0,3,1,2,0.44,0.4394,0.67,0.194,26,438
7051,10/26/2011,4,0,10,9,0,3,1,2,0.48,0.4697,0.63,0.2239,14,226
7052,10/26/2011,4,0,10,10,0,3,1,2,0.52,0.5,0.62,0.2537,26,105
7053,10/26/2011,4,0,10,11,0,3,1,1,0.52,0.5,0.59,0.3284,23,132
7054,10/26/2011,4,0,10,12,0,3,1,3,0.58,0.5455,0.53,0.2239,39,155
7055,10/26/2011,4,0,10,13,0,3,1,3,0.56,0.5303,0.6,0.1045,20,62
7056,10/26/2011,4,0,10,14,0,3,1,2,0.52,0.5,0.77,0,14,52
7057,10/26/2011,4,0,10,15,0,3,1,2,0.52,0.5,0.77,0,11,59
7058,10/26/2011,4,0,10,16,0,3,1,2,0.52,0.5,0.77,0.0896,17,196
7059,10/26/2011,4,0,10,17,0,3,1,2,0.52,0.5,0.77,0.1045,40,414
7060,10/26/2011,4,0,10,18,0,3,1,1,0.52,0.5,0.77,0.1642,55,398
7061,10/26/2011,4,0,10,19,0,3,1,1,0.5,0.4848,0.82,0,25,306
7062,10/26/2011,4,0,10,20,0,3,1,1,0.5,0.4848,0.88,0,27,180
7063,10/26/2011,4,0,10,21,0,3,1,2,0.52,0.5,0.77,0,17,140
7064,10/26/2011,4,0,10,22,0,3,1,2,0.48,0.4697,0.88,0.0896,23,112
7065,10/26/2011,4,0,10,23,0,3,1,2,0.48,0.4697,0.88,0.0896,3,72
7066,10/27/2011,4,0,10,0,0,4,1,1,0.46,0.4545,0.94,0,3,23
7067,10/27/2011,4,0,10,1,0,4,1,1,0.46,0.4545,0.94,0,2,9
7068,10/27/2011,4,0,10,2,0,4,1,3,0.46,0.4545,0.94,0,3,5
7069,10/27/2011,4,0,10,3,0,4,1,3,0.46,0.4545,0.94,0,1,3
7070,10/27/2011,4,0,10,4,0,4,1,3,0.48,0.4697,0.88,0,1,3
7071,10/27/2011,4,0,10,5,0,4,1,3,0.48,0.4697,0.88,0.0896,1,14
7072,10/27/2011,4,0,10,6,0,4,1,3,0.5,0.4848,0.82,0,4,42
7073,10/27/2011,4,0,10,7,0,4,1,2,0.46,0.4545,0.94,0.0896,9,128
7074,10/27/2011,4,0,10,8,0,4,1,3,0.48,0.4697,0.88,0.194,12,304
7075,10/27/2011,4,0,10,9,0,4,1,2,0.5,0.4848,0.82,0.1642,16,155
7076,10/27/2011,4,0,10,10,0,4,1,3,0.5,0.4848,0.88,0.194,10,52
7077,10/27/2011,4,0,10,11,0,4,1,3,0.5,0.4848,0.88,0.1343,8,44
7078,10/27/2011,4,0,10,12,0,4,1,3,0.5,0.4848,0.88,0.1343,8,45
7079,10/27/2011,4,0,10,13,0,4,1,2,0.5,0.4848,0.88,0.1642,10,64
7080,10/27/2011,4,0,10,14,0,4,1,2,0.52,0.5,0.83,0,16,76
7081,10/27/2011,4,0,10,15,0,4,1,2,0.52,0.5,0.83,0.1045,12,95
7082,10/27/2011,4,0,10,16,0,4,1,2,0.56,0.5303,0.73,0.1642,14,193
7083,10/27/2011,4,0,10,17,0,4,1,2,0.5,0.4848,0.72,0.4627,31,291
7084,10/27/2011,4,0,10,18,0,4,1,2,0.48,0.4697,0.67,0.4627,14,226
7085,10/27/2011,4,0,10,19,0,4,1,2,0.44,0.4394,0.67,0.4627,19,200
7086,10/27/2011,4,0,10,20,0,4,1,1,0.42,0.4242,0.67,0.4925,11,171
7087,10/27/2011,4,0,10,21,0,4,1,1,0.4,0.4091,0.62,0.5224,13,119
7088,10/27/2011,4,0,10,22,0,4,1,1,0.36,0.3182,0.66,0.4925,14,97
7089,10/27/2011,4,0,10,23,0,4,1,1,0.34,0.303,0.61,0.4179,8,60
7090,10/28/2011,4,0,10,0,0,5,1,1,0.34,0.3182,0.66,0.2537,4,40
7091,10/28/2011,4,0,10,1,0,5,1,1,0.32,0.303,0.66,0.2537,7,9
7092,10/28/2011,4,0,10,2,0,5,1,1,0.32,0.303,0.66,0.2836,1,3
7093,10/28/2011,4,0,10,3,0,5,1,1,0.3,0.2879,0.7,0.2836,4,4
7094,10/28/2011,4,0,10,4,0,5,1,1,0.3,0.2879,0.65,0.2836,5,5
7095,10/28/2011,4,0,10,5,0,5,1,2,0.3,0.2879,0.61,0.2537,0,25
7096,10/28/2011,4,0,10,6,0,5,1,1,0.28,0.2727,0.65,0.2537,1,74
7097,10/28/2011,4,0,10,7,0,5,1,1,0.28,0.2727,0.65,0.2537,6,199
7098,10/28/2011,4,0,10,8,0,5,1,1,0.3,0.2879,0.61,0.2836,13,361
7099,10/28/2011,4,0,10,9,0,5,1,1,0.32,0.303,0.57,0.2239,19,210
7100,10/28/2011,4,0,10,10,0,5,1,1,0.34,0.3182,0.57,0.2239,28,102
7101,10/28/2011,4,0,10,11,0,5,1,1,0.36,0.3485,0.5,0.2239,40,128
7102,10/28/2011,4,0,10,12,0,5,1,2,0.38,0.3939,0.4,0.1642,46,167
7103,10/28/2011,4,0,10,13,0,5,1,2,0.38,0.3939,0.42,0.2239,43,185
7104,10/28/2011,4,0,10,14,0,5,1,2,0.36,0.3485,0.46,0.194,33,152
7105,10/28/2011,4,0,10,15,0,5,1,2,0.36,0.3333,0.43,0.2537,44,171
7106,10/28/2011,4,0,10,16,0,5,1,2,0.36,0.3485,0.46,0.1642,46,262
7107,10/28/2011,4,0,10,17,0,5,1,2,0.36,0.3485,0.5,0.1343,35,411
7108,10/28/2011,4,0,10,18,0,5,1,2,0.36,0.3485,0.53,0.1642,36,332
7109,10/28/2011,4,0,10,19,0,5,1,2,0.36,0.3485,0.5,0.1343,16,188
7110,10/28/2011,4,0,10,20,0,5,1,3,0.34,0.3182,0.61,0.2239,12,131
7111,10/28/2011,4,0,10,21,0,5,1,3,0.32,0.3182,0.7,0.1642,5,69
7112,10/28/2011,4,0,10,22,0,5,1,3,0.3,0.2879,0.75,0.2836,4,32
7113,10/28/2011,4,0,10,23,0,5,1,3,0.3,0.2727,0.81,0.3284,8,31
7114,10/29/2011,4,0,10,0,0,6,0,3,0.28,0.2576,0.87,0.2985,0,19
7115,10/29/2011,4,0,10,1,0,6,0,3,0.3,0.2727,0.87,0.2985,0,18
7116,10/29/2011,4,0,10,2,0,6,0,3,0.3,0.2727,0.87,0.2985,1,16
7117,10/29/2011,4,0,10,3,0,6,0,3,0.3,0.2727,0.81,0.4179,0,8
7118,10/29/2011,4,0,10,4,0,6,0,3,0.3,0.2727,0.81,0.4179,0,1
7119,10/29/2011,4,0,10,5,0,6,0,3,0.26,0.2273,0.93,0.3582,0,1
7120,10/29/2011,4,0,10,6,0,6,0,3,0.26,0.2273,0.87,0.3582,4,1
7121,10/29/2011,4,0,10,7,0,6,0,3,0.26,0.2273,0.87,0.3582,1,6
7122,10/29/2011,4,0,10,8,0,6,0,3,0.28,0.2576,0.87,0.3582,4,16
7123,10/29/2011,4,0,10,9,0,6,0,3,0.28,0.2576,0.87,0.3582,1,19
7124,10/29/2011,4,0,10,10,0,6,0,3,0.26,0.2273,0.93,0.3284,0,12
7125,10/29/2011,4,0,10,11,0,6,0,3,0.26,0.2273,0.93,0.3881,1,26
7126,10/29/2011,4,0,10,12,0,6,0,3,0.24,0.197,0.87,0.4925,6,44
7127,10/29/2011,4,0,10,13,0,6,0,3,0.24,0.197,0.87,0.5224,0,30
7128,10/29/2011,4,0,10,14,0,6,0,3,0.24,0.197,0.87,0.4478,0,29
7129,10/29/2011,4,0,10,15,0,6,0,3,0.22,0.2121,0.93,0.2537,3,38
7130,10/29/2011,4,0,10,16,0,6,0,3,0.22,0.197,0.93,0.3284,3,19
7131,10/29/2011,4,0,10,17,0,6,0,3,0.22,0.197,0.93,0.3284,3,28
7132,10/29/2011,4,0,10,18,0,6,0,3,0.22,0.197,0.93,0.3284,6,37
7133,10/29/2011,4,0,10,19,0,6,0,1,0.24,0.2121,0.87,0.3582,3,36
7134,10/29/2011,4,0,10,20,0,6,0,1,0.24,0.2121,0.87,0.3582,7,40
7135,10/29/2011,4,0,10,21,0,6,0,1,0.24,0.2121,0.87,0.3582,1,49
7136,10/29/2011,4,0,10,22,0,6,0,1,0.22,0.2121,0.87,0.2239,10,44
7137,10/29/2011,4,0,10,23,0,6,0,1,0.22,0.2273,0.87,0.194,3,33
7138,10/30/2011,4,0,10,0,0,0,0,1,0.22,0.2121,0.87,0.2239,7,47
7139,10/30/2011,4,0,10,1,0,0,0,1,0.22,0.2121,0.87,0.2537,9,34
7140,10/30/2011,4,0,10,2,0,0,0,1,0.22,0.2121,0.87,0.2836,7,43
7141,10/30/2011,4,0,10,3,0,0,0,1,0.24,0.2121,0.75,0.3582,7,26
7142,10/30/2011,4,0,10,4,0,0,0,1,0.22,0.197,0.8,0.3284,1,10
7143,10/30/2011,4,0,10,5,0,0,0,1,0.24,0.2121,0.75,0.2985,0,4
7144,10/30/2011,4,0,10,6,0,0,0,1,0.24,0.2273,0.75,0.2537,2,8
7145,10/30/2011,4,0,10,7,0,0,0,1,0.24,0.2879,0.75,0,7,15
7146,10/30/2011,4,0,10,8,0,0,0,1,0.26,0.2576,0.7,0.2239,20,60
7147,10/30/2011,4,0,10,9,0,0,0,1,0.3,0.2879,0.65,0.2537,55,92
7148,10/30/2011,4,0,10,10,0,0,0,1,0.32,0.3333,0.61,0.0896,53,125
7149,10/30/2011,4,0,10,11,0,0,0,1,0.36,0.3485,0.53,0.2239,58,182
7150,10/30/2011,4,0,10,12,0,0,0,1,0.38,0.3939,0.5,0.194,85,229
7151,10/30/2011,4,0,10,13,0,0,0,1,0.4,0.4091,0.43,0.2239,113,232
7152,10/30/2011,4,0,10,14,0,0,0,1,0.42,0.4242,0.38,0.194,91,209
7153,10/30/2011,4,0,10,15,0,0,0,1,0.42,0.4242,0.35,0.1642,88,202
7154,10/30/2011,4,0,10,16,0,0,0,1,0.42,0.4242,0.32,0.1343,107,213
7155,10/30/2011,4,0,10,17,0,0,0,1,0.4,0.4091,0.35,0.1045,54,191
7156,10/30/2011,4,0,10,18,0,0,0,1,0.36,0.3485,0.4,0.1343,51,162
7157,10/30/2011,4,0,10,19,0,0,0,1,0.56,0.5303,0.49,0.2985,28,125
7158,10/30/2011,4,0,10,20,0,0,0,1,0.34,0.3636,0.57,0,18,74
7159,10/30/2011,4,0,10,21,0,0,0,1,0.32,0.3485,0.66,0,4,75
7160,10/30/2011,4,0,10,22,0,0,0,1,0.3,0.3333,0.75,0,13,58
7161,10/30/2011,4,0,10,23,0,0,0,1,0.26,0.303,0.87,0,7,30
7162,10/31/2011,4,0,10,0,0,1,1,1,0.26,0.303,0.87,0,3,20
7163,10/31/2011,4,0,10,1,0,1,1,1,0.26,0.303,0.81,0,5,8
7164,10/31/2011,4,0,10,2,0,1,1,1,0.24,0.2879,0.87,0,0,3
7165,10/31/2011,4,0,10,3,0,1,1,1,0.24,0.2576,0.87,0.1045,0,3
7166,10/31/2011,4,0,10,4,0,1,1,1,0.24,0.2879,0.87,0,1,5
7167,10/31/2011,4,0,10,5,0,1,1,1,0.22,0.2727,0.93,0,0,18
7168,10/31/2011,4,0,10,6,0,1,1,1,0.24,0.2879,0.87,0,4,82
7169,10/31/2011,4,0,10,7,0,1,1,1,0.24,0.2879,0.93,0,11,216
7170,10/31/2011,4,0,10,8,0,1,1,2,0.28,0.3182,0.87,0,17,355
7171,10/31/2011,4,0,10,9,0,1,1,2,0.32,0.3182,0.76,0.1642,14,197
7172,10/31/2011,4,0,10,10,0,1,1,2,0.36,0.3485,0.57,0.1642,18,87
7173,10/31/2011,4,0,10,11,0,1,1,1,0.4,0.4091,0.5,0.1343,31,97
7174,10/31/2011,4,0,10,12,0,1,1,1,0.42,0.4242,0.44,0.2239,30,140
7175,10/31/2011,4,0,10,13,0,1,1,2,0.44,0.4394,0.44,0.2239,24,128
7176,10/31/2011,4,0,10,14,0,1,1,2,0.44,0.4394,0.47,0.2239,22,119
7177,10/31/2011,4,0,10,15,0,1,1,1,0.44,0.4394,0.47,0.1642,27,141
7178,10/31/2011,4,0,10,16,0,1,1,1,0.42,0.4242,0.54,0.1642,30,242
7179,10/31/2011,4,0,10,17,0,1,1,1,0.42,0.4242,0.54,0.1343,44,442
7180,10/31/2011,4,0,10,18,0,1,1,1,0.4,0.4091,0.66,0.0896,30,392
7181,10/31/2011,4,0,10,19,0,1,1,1,0.4,0.4091,0.66,0.0896,12,226
7182,10/31/2011,4,0,10,20,0,1,1,1,0.4,0.4091,0.66,0.0896,18,154
7183,10/31/2011,4,0,10,21,0,1,1,2,0.36,0.3485,0.76,0.194,7,109
7184,10/31/2011,4,0,10,22,0,1,1,2,0.36,0.3485,0.76,0.194,8,77
7185,10/31/2011,4,0,10,23,0,1,1,2,0.36,0.3485,0.76,0.194,6,46
7186,11/1/2011,4,0,11,0,0,2,1,2,0.36,0.3485,0.87,0.1642,3,18
7187,11/1/2011,4,0,11,1,0,2,1,1,0.36,0.3485,0.81,0.1343,3,8
7188,11/1/2011,4,0,11,2,0,2,1,2,0.36,0.3485,0.81,0.1642,1,3
7189,11/1/2011,4,0,11,3,0,2,1,2,0.36,0.3485,0.81,0.1343,1,5
7190,11/1/2011,4,0,11,4,0,2,1,1,0.34,0.3182,0.81,0.2239,1,7
7191,11/1/2011,4,0,11,5,0,2,1,1,0.32,0.3182,0.81,0.194,0,18
7192,11/1/2011,4,0,11,6,0,2,1,1,0.32,0.3182,0.81,0.194,3,90
7193,11/1/2011,4,0,11,7,0,2,1,1,0.34,0.3333,0.76,0.194,8,246
7194,11/1/2011,4,0,11,8,0,2,1,1,0.36,0.3333,0.71,0.2537,17,402
7195,11/1/2011,4,0,11,9,0,2,1,1,0.4,0.4091,0.66,0.1642,16,206
7196,11/1/2011,4,0,11,10,0,2,1,1,0.44,0.4394,0.62,0.1343,21,114
7197,11/1/2011,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1045,16,101
7198,11/1/2011,4,0,11,12,0,2,1,1,0.5,0.4848,0.48,0.0896,23,153
7199,11/1/2011,4,0,11,13,0,2,1,1,0.48,0.4697,0.55,0.194,20,147
7200,11/1/2011,4,0,11,14,0,2,1,1,0.5,0.4848,0.48,0.2537,32,118
7201,11/1/2011,4,0,11,15,0,2,1,1,0.5,0.4848,0.45,0.1343,38,148
7202,11/1/2011,4,0,11,16,0,2,1,1,0.48,0.4697,0.44,0.1642,46,252
7203,11/1/2011,4,0,11,17,0,2,1,1,0.44,0.4394,0.54,0.1642,36,470
7204,11/1/2011,4,0,11,18,0,2,1,1,0.42,0.4242,0.58,0.1045,39,421
7205,11/1/2011,4,0,11,19,0,2,1,1,0.42,0.4242,0.58,0.0896,39,274
7206,11/1/2011,4,0,11,20,0,2,1,1,0.4,0.4091,0.71,0,18,191
7207,11/1/2011,4,0,11,21,0,2,1,1,0.36,0.3788,0.81,0,13,114
7208,11/1/2011,4,0,11,22,0,2,1,1,0.36,0.3788,0.81,0,5,91
7209,11/1/2011,4,0,11,23,0,2,1,1,0.34,0.3636,0.87,0,11,61
7210,11/2/2011,4,0,11,0,0,3,1,1,0.32,0.3485,0.87,0,0,19
7211,11/2/2011,4,0,11,1,0,3,1,1,0.3,0.3333,0.87,0,2,8
7212,11/2/2011,4,0,11,2,0,3,1,1,0.3,0.3333,0.87,0,0,2
7213,11/2/2011,4,0,11,3,0,3,1,1,0.3,0.3333,0.75,0,0,2
7214,11/2/2011,4,0,11,4,0,3,1,1,0.3,0.3333,0.87,0,0,4
